,names,logfoldchanges
4173,DDX19B,0.21387987
5096,PRPH,0.21385548
4992,LRIG3,0.21368581
11110,LINC02721,0.21351252
8224,LINC00595,0.21328256
3449,DGAT1,0.21311876
581,ERP29,0.21295469
4124,ALG9,0.21293354
4385,WASHC1,0.21270046
3636,SCRN3,0.2126279
7987,ZBTB49,0.2126119
8780,DISC1,0.21257602
7963,RNF144A,0.21255809
7878,NBPF3,0.21255133
4568,NDUFAF1,0.21254453
3131,GANAB,0.2122839
3464,PM20D2,0.2122611
3281,PQBP1,0.21223935
4722,PYGB,0.21222392
848,IER3IP1,0.21215127
2874,ACIN1,0.21212128
3376,LYSMD2,0.21209185
3365,TWF1,0.21192731
5757,SPIRE2,0.21183458
4059,SLAIN2,0.21159282
4450,ATP11B,0.21118867
8136,ABCA6,0.21085362
4406,SRXN1,0.21084723
5736,SLC17A6,0.21081665
3954,SETD9,0.21056682
8884,RASL11A,0.21048279
7615,EFS,0.21040185
3926,KDM3A,0.21032213
3289,GRK2,0.21031368
1318,C1orf43,0.21028562
9179,NRG3,0.21025431
6327,ZNF571,0.2101727
8995,FBXO3-DT,0.2101209
3793,RTL8B,0.2100927
5614,ACAD8,0.21003963
1178,KTN1,0.20992337
2129,RAB1A,0.20986532
3539,SENP2,0.20983154
9068,RASA4B,0.20976406
6965,MED12L,0.20970418
4496,SPG11,0.20960553
4876,ACSL4,0.20951039
3971,BBS5,0.20948882
4531,STAT5B,0.209485
388,GAPDH,0.20939212
3692,HSBP1L1,0.20936061
2945,OTUD1,0.20928703
3763,SAP30,0.20921046
3924,TIMM9,0.20918107
4337,TRAPPC13,0.20908715
3528,ELOVL1,0.20889665
3477,PDPK1,0.20884503
3274,CTBS,0.20882948
9159,VMO1,0.20876572
4618,TRAPPC2,0.20852405
4114,BRCC3,0.20837934
3816,ZNF451,0.20811757
3398,MAP3K2,0.20767482
9941,RAPSN,0.2076205
3499,RPL22L1,0.20737587
2842,ZNF280D,0.2072485
8031,ZNF792,0.20719609
4644,GSK3B,0.20700315
8546,SYCE3,0.2067321
3380,CHD8,0.20646131
5474,ACTR3C,0.20644078
3601,RTF1,0.20625411
5257,ARSD,0.2061682
1138,GNG10,0.20614909
2944,PPM1B,0.2057875
8377,LLGL1,0.20576146
9460,COL18A1,0.2056485
7612,HACD4,0.20557503
5531,POLR3F,0.20530307
4842,EAF2,0.2053026
4691,DOCK9-DT,0.20519446
6343,TC2N,0.20514785
2024,ANP32B,0.20508476
3768,RNF2,0.20493914
3479,TMEM199,0.20489036
6679,D2HGDH,0.20486784
4602,TRIM56,0.20457175
3867,MCM3AP,0.2044617
5269,AKT1,0.20445544
4314,OTULIN,0.2044422
5947,PEX3,0.20441148
3840,PPP6C,0.20437114
9398,PLK1,0.20433734
5143,TBP,0.20430471
3646,AP3S2,0.20421179
3356,RBM5,0.2041971
5668,MFAP1,0.20419218
4143,CLASP2,0.20418252
4093,SUPT6H,0.20391221
4255,CCDC18-AS1,0.20391166
4471,MRRF,0.20375787
3696,NFKBIL1,0.20342699
4131,MFSD14B,0.20297198
842,MYL12B,0.2029382
7584,PARP16,0.2029089
6871,EIF1B-AS1,0.20280632
7871,LINC02608,0.20258373
5479,CADM4,0.20237927
4193,FAM104A,0.20203118
3595,TNFRSF1A,0.20195983
2352,METTL9,0.20194523
3430,DNAJC2,0.20185296
6670,GPD1L,0.20182437
5574,ATAD2,0.20181753
3986,PIPOX,0.20164728
5679,ZNF16,0.20162667
7689,TMEM229B,0.20142148
3338,RBM7,0.20121883
8407,ADGRL2,0.20121692
4667,GALC,0.20109172
5375,ALG8,0.20099697
10089,HELLPAR,0.20099649
175,RPS19,0.20095913
4058,MAP1S,0.20089069
6648,CLDND2,0.20075302
4796,CWC22,0.20070636
5725,ITSN1,0.20051797
4080,DEAF1,0.20030665
6230,SWSAP1,0.20024177
4312,ZFAND2B,0.20023741
3919,RPRD1B,0.19996977
5728,GPHN,0.19982095
6480,PSME2,0.1996141
3243,LSM8,0.19951077
3953,TMED8,0.19923483
4734,AMMECR1,0.19920824
5631,KCNB2,0.19905011
3400,HMGCLL1,0.19880193
4189,KPNA2,0.19876255
5958,MYO10,0.19872577
4749,NR3C2,0.19870368
2257,RAB11A,0.19870242
4305,ZNF141,0.19868231
4594,LCA5,0.19858249
3451,OTUD5,0.19856486
2847,PDXK,0.19853425
3318,TNFRSF11A,0.19852379
3211,ANKRD9,0.19851856
3911,STK4,0.1981771
7018,RBMS2,0.19812346
7553,KDM4A-AS1,0.19808534
3443,AGFG1,0.19808047
5423,NADK2,0.19801779
251,TOMM7,0.19797234
3552,SCAF4,0.19763559
4171,ZNF106,0.19751804
8493,TRPM2,0.19740279
108,RPL21,0.19736443
8913,CGREF1,0.19732828
4005,COPS6,0.19696258
7761,GACAT2,0.19695993
4037,ZNF326,0.19694203
8748,AK8,0.19686857
1018,LAMTOR1,0.19686428
2456,EIF3D,0.1966962
4662,WDR48,0.19667295
4063,PWWP2B,0.19660799
6566,DBN1,0.19656423
2042,MTCH1,0.19651133
5389,VIPAS39,0.19645792
4806,PRR3,0.19616339
4712,RCOR1,0.19616279
3936,KLC1,0.19612752
6718,HEATR1,0.1961087
11433,RABGAP1L-IT1,0.1960598
4064,RRP1B,0.19603953
4960,TRIM13,0.19560574
7109,GATB,0.19555104
8807,SNORC,0.19549058
11395,POLN,0.19548057
4399,RPS6KA3,0.19542012
4563,SZT2,0.19527557
5108,UTP15,0.19522242
8958,NHS,0.19514747
7268,NPIPB5,0.19505283
5072,UHRF2,0.19495681
153,RPLP2,0.19486997
4603,TRPC1,0.19485596
7399,MAP3K14-AS1,0.19483621
4162,CHN1,0.19474798
3314,CLPTM1,0.19459943
2388,TRAM1,0.19457342
1746,OTUD6B-AS1,0.19416435
5762,LNX2,0.194161
6342,CHST12,0.19400999
4640,ZNF587,0.19399999
10527,LINC02067,0.19396529
4636,TYSND1,0.19392775
3935,NKIRAS2,0.19390416
3542,VPS13D,0.19360384
5379,TUT1,0.19352877
964,TMED2,0.19347912
5172,DENND2A,0.193435
9938,FCN1,0.19326921
8032,MYL9,0.19323328
4454,FAM135A,0.19314057
4126,BRD3OS,0.19294287
5743,POLR1A,0.19288927
3508,BIRC6,0.19259119
3827,LPCAT3,0.192516
4079,ZNF746,0.19245842
4117,NAF1,0.19231597
3018,CD164,0.19225506
8402,CTF1,0.1921096
4199,SFSWAP,0.19206491
7489,THAP10,0.19199753
6543,DGKH,0.19196014
4032,E2F4,0.19186029
1052,COMMD6,0.19178525
3506,NR2F6,0.19155204
7050,RBBP9,0.19146498
5589,FOSL2,0.19139974
3780,TMEM123,0.19135457
6466,CWF19L1,0.19131708
4373,KMT2E-AS1,0.19103715
4388,KDM4B,0.19080895
4902,MON2,0.19079763
3937,B3GALNT2,0.19068755
7209,CPNE8,0.19039503
5522,KIAA0586,0.19031753
3269,HID1,0.19019203
5758,TARS2,0.19014908
3725,NSRP1,0.19010107
4368,NUBP1,0.1900617
5881,ZNF558,0.18999006
5081,BIN3,0.18984751
7026,ZSCAN25,0.18981487
2782,FAM3C,0.18979262
8346,STKLD1,0.1897448
3025,MED28,0.18969733
2146,PPIA,0.18968949
3533,SLC39A14,0.18960142
4551,ZNF224,0.18920043
4926,ANAPC1,0.18918122
4596,NSDHL,0.18912251
5000,LYAR,0.18907784
4465,ARV1,0.1890279
3142,PER2,0.18884625
8113,CELF5,0.18883397
6240,KANSL2,0.18858704
4078,LMTK2,0.18858546
6541,WDR81,0.18855122
5355,PRIMPOL,0.18852174
4753,ARNT2,0.18838213
5442,SPPL2A,0.18832704
205,RPL11,0.18816991
5695,PPP1R13B,0.1880021
6601,RAMP2,0.18786357
3136,PIP4P2,0.18785626
157,CST3,0.18773165
5122,NUP88,0.18767332
3973,BCCIP,0.18746604
7398,TCP11L1,0.18743798
3989,SEC22C,0.18737705
5201,ABCB10,0.18727772
4430,SPART,0.18719801
5715,POFUT2,0.18706624
6928,HPCAL1,0.18702152
4666,RSRC1,0.18693067
8989,CAPN3,0.18686202
4284,DMXL1,0.18682563
6027,UTP25,0.18679401
3734,UBR3,0.1866924
5777,ZNF736,0.18666159
2977,KHDRBS1,0.18664515
6642,ALDH1A1,0.1866087
3701,SRSF8,0.18658096
5029,AK1,0.1863306
4240,TRAF3,0.18617506
2506,PNISR,0.18617213
5213,NSUN4,0.18607901
3674,TXNDC11,0.18592696
6851,MCM7,0.18587734
8313,IQCH-AS1,0.18585908
5090,WDR3,0.18580636
3040,TMEM50A,0.18576458
5016,MRE11,0.18560533
4222,LSM14A,0.18540122
9381,KNTC1,0.18534495
474,EEF1D,0.18531553
9763,CCDC62,0.1852834
8592,ZRANB3,0.18505523
4966,PSPC1,0.18472883
2067,CNPY2,0.1845778
6224,ZFP1,0.1844892
4844,PHF20L1,0.18435122
4027,DHCR7,0.184316
4425,OXLD1,0.18410009
11512,LINC00504,0.18405147
6540,EPSTI1,0.18403906
5511,NLGN2,0.18398035
9056,TMSB15A,0.18385522
4192,SURF6,0.18378504
4487,ELMOD3,0.18373376
15082,CRYBA2,0.18372841
4525,TAF9B,0.18362321
3805,BPGM,0.18359731
10714,PIK3AP1,0.183418
2861,GNAI2,0.18339343
6769,HUS1B,0.18325254
1426,CANX,0.1830678
4843,RMND5B,0.18301482
4680,TOR2A,0.18263881
2998,PLD3,0.18255296
9705,TRIM65,0.18251094
4065,MKKS,0.18245763
3872,ZNF790-AS1,0.18238947
3859,METTL21A,0.18214224
6110,TMEM234,0.18211976
3548,SMARCA1,0.18211076
4302,PTBP1,0.18210854
3787,IRGQ,0.18208443
9610,NPIPB4,0.18178165
6940,KIF9-AS1,0.18160954
4504,ARHGEF11,0.18158446
6589,AHSP,0.18142165
5834,LACC1,0.18128425
6686,ZC2HC1C,0.1811948
4754,COX20,0.18106575
6388,CENPT,0.18105121
6794,CTC1,0.18102752
4518,B4GALT5,0.18098894
4942,FAM171B,0.18094301
3604,PRRC1,0.18077996
4515,C12orf29,0.18041137
363,GPX4,0.1802109
5231,UAP1L1,0.18018992
4660,KAT8,0.1800865
6287,PIGB,0.17995846
4311,TMOD2,0.17991292
3328,COX16,0.17978525
7097,NUP43,0.1796236
7877,TESMIN,0.17962135
3466,GOLGA4,0.1795994
5744,ZBTB9,0.17954852
6029,GABPB1,0.17953324
4967,GMPR2,0.17945053
6104,CCDC159,0.17942859
7400,VMAC,0.17942591
4810,NSUN3,0.17933919
4309,SZRD1,0.17907025
4427,F8A1,0.17898563
7094,TRIM3,0.17889331
5137,TMEM41A,0.17888065
3932,KCTD18,0.1786986
7637,ZNF527,0.17860939
7120,GPR89B,0.17858012
5547,MOCS3,0.17857099
8080,IPO9-AS1,0.17853339
8561,SLC22A4,0.17837307
4245,ZRANB2,0.17831047
4505,SPACA9,0.17811178
3631,RRP7A,0.17809986
4056,PAQR3,0.17807764
4646,HIBADH,0.17807472
5307,MRPS18A,0.17799905
4039,RNF115,0.17799439
3691,DDX21,0.17794284
4812,DNAJC16,0.17786272
4107,TRAP1,0.17773564
4655,PRDM4,0.17737892
3583,RABGAP1,0.17724538
12673,GNA15,0.17705771
3640,NCK1,0.17676726
4550,RSBN1L,0.17655791
4286,LYPLAL1,0.17636469
5594,CHST10,0.17628522
4854,KMT2B,0.17610413
3182,SPG21,0.17602752
4316,CTBP1-DT,0.17601494
4521,PEX26,0.17593153
247,RPL7,0.17577945
5880,CCDC125,0.1756306
3798,CCDC90B,0.17531703
4291,RRBP1,0.17523605
7639,TSNARE1,0.17466706
9016,TMPRSS5,0.17438973
6127,NUDCD1,0.17417793
3311,SH3GLB2,0.1740848
4182,ACBD6,0.17402463
3759,RAB29,0.17401753
4819,WIPI1,0.17385952
4135,SLC35F6,0.17377102
5937,PHOSPHO2,0.17369145
5593,NDUFA3,0.17367385
4391,ATPAF2,0.17355917
4398,NUP153,0.17352407
4332,MINCR,0.17340656
8225,SAPCD1,0.17326052
7208,PTPRH,0.17310575
6076,SAAL1,0.1729229
3437,ANAPC13,0.17263438
4578,TUBGCP5,0.17262287
4700,RNASET2,0.17256646
8633,CASTOR1,0.1720764
3461,CNTN1,0.17206787
6520,KIF12,0.17202522
3309,UBAC2,0.17198648
4857,SIRT6,0.171925
7889,CYP51A1-AS1,0.17188203
5144,PIP4K2C,0.17151366
7945,MYOM2,0.17149319
4112,AARSD1,0.17146006
6675,N4BP3,0.1713931
5186,NELFE,0.17126793
4263,PTPN4,0.1711493
4946,CCDC115,0.1711372
3015,TUBB,0.17111668
4028,XPO7,0.17105122
5088,FDFT1,0.1710389
5265,NTHL1,0.171029
4335,SFXN1,0.17090839
3372,PGAM1,0.17065631
5139,PNKD,0.17064153
5091,FAM229A,0.17057434
4166,ATG2A,0.17043075
4695,PTPA,0.16983287
4434,TAF11,0.16982722
1055,MXRA7,0.16974397
5956,CLK2,0.1695821
4237,MANEAL,0.1695239
4181,PLEKHA6,0.16947287
4513,MAP4K3-DT,0.16942172
11108,RRAD,0.16902919
4760,CIAO1,0.16902551
6285,DHRSX,0.16889866
5632,SEZ6,0.16888048
5770,ELF4,0.16865805
3474,ATG4D,0.16849285
3572,DEXI,0.16828805
6980,SARS2,0.16803585
9091,CKS2,0.16783684
4310,FZD6,0.16702127
4172,PRCC,0.16678141
4420,B4GALT6,0.1665964
5102,SNHG1,0.1664543
6314,WTAP,0.16642323
4020,CNEP1R1,0.1663873
5682,ZNF227,0.16621216
5565,TIMM44,0.16617526
4772,DPH7,0.16597278
4348,ZNF394,0.1659656
3664,ARFGEF3,0.16577931
5646,NCBP1,0.16562581
6672,WIPF1,0.16553877
8210,PPIC,0.16551602
4554,TRIM25,0.16550021
327,RNASEK,0.1653995
6981,FPGT,0.1652937
6733,GCDH,0.16522664
6483,PRDM5,0.1649078
5649,COX10,0.16490777
7936,AHNAK2,0.1647328
6727,RFC4,0.16472827
4011,NDUFS1,0.1647229
8722,ARTN,0.16449656
4682,TPP2,0.16444524
4167,DESI1,0.16422692
4414,UBAP1,0.16422184
3345,PKD1,0.16417107
4803,ENAH,0.16398993
2690,CITED2,0.16387916
5234,CACNB2,0.16365036
3375,SAT2,0.16349062
6067,MBNL3,0.16341598
4468,XPR1,0.16319169
4238,THAP7,0.16311012
8068,IFIT2,0.16307953
4743,USP1,0.16302656
4000,PTK2,0.16301754
4075,AGO3,0.16288945
6726,TBC1D8,0.16275945
6766,MARS2,0.16273722
5133,SAP130,0.16267896
5062,IARS2,0.16265957
5238,CMC2,0.16257554
6701,ARHGAP33,0.16255756
5515,ABCF2,0.162341
265,RPLP0,0.16186278
2282,TCF25,0.16168885
4105,TBC1D9,0.16155726
6476,ANKRD27,0.16154581
6664,CCDC51,0.16142018
6364,NTPCR,0.16136092
6050,YIPF3,0.16130412
3250,UBE2J1,0.16127005
5310,SGK3,0.1611793
4407,YME1L1,0.16113347
6464,MOB3A,0.16111907
4543,UBP1,0.16108565
5561,AHR,0.16106386
5032,MAGI2-AS3,0.16100083
5383,TMA16,0.1609952
5299,PDE8A,0.16094826
5833,GLE1,0.16061541
7731,SLC16A4,0.16055094
4409,VPS13A,0.16049764
4869,POLE3,0.16044685
8791,LINC02246,0.16044362
5766,UBL7,0.1603963
4933,FOXJ1,0.16036335
4258,FKBP1A,0.16011284
4404,JPX,0.16003911
3974,UBIAD1,0.159983
7887,TGIF2,0.15989707
4214,UNC119,0.15976602
9644,FMO4,0.15974252
4421,CHMP1B,0.15968145
5162,PAIP1,0.15963922
4119,PRAF2,0.15959801
4995,BAG6,0.1594413
3030,SEC63,0.1594335
3530,PDE12,0.15937479
4714,MED17,0.1593344
4329,TBC1D10B,0.15931924
4297,FBXO4,0.15926838
4334,B4GALT4,0.15895209
5959,C2orf49,0.1589363
5907,MBD2,0.1587299
4957,NIN,0.15816082
5086,MYO9A,0.15812989
4626,ZGPAT,0.15810558
4775,TTLL7,0.1580554
4970,DAP,0.15799423
4943,FBXO8,0.1578454
4652,GPATCH2L,0.15775308
4460,XPNPEP1,0.1577234
3830,PPP1CC,0.15754718
6329,NBEAL2,0.15751022
5933,GTPBP8,0.1574473
4988,STOML2,0.15744285
5170,POGK,0.1574108
4853,URM1,0.15722932
8985,CCNE2,0.15715347
4283,APLP1,0.15700838
5115,ROBO2,0.15698765
8986,MFAP3,0.15672003
4048,SRP68,0.15660489
4852,KLF7,0.15607646
4458,RNF14,0.1559488
5990,EIF2B1,0.15584709
4800,PEX7,0.1558091
4180,PPP4R1,0.1557584
216,RPL23A,0.15572189
1110,ATP5ME,0.1555877
5484,DHX9,0.15544061
9504,CLMP,0.15536968
6147,RBM43,0.15534793
3216,ALKBH7,0.15507987
4900,CTNND2,0.15480003
4301,ELAVL1,0.15472269
4953,DCAF15,0.15468644
4113,EP400,0.15463555
5154,STX12,0.15456587
4219,CEP57,0.15453772
4851,CAMTA1,0.15420869
4890,ZNF655,0.15411068
5789,NFKBIB,0.15400176
6901,ABRAXAS1,0.1539604
6645,FUT8,0.15392208
5790,APTX,0.15367128
4981,USP3,0.15362538
4098,FAM162A,0.15360251
5274,DNAJC19,0.15353175
4043,KBTBD7,0.15323256
4530,CREB1,0.15306273
7302,C8orf58,0.15290333
5422,KIAA1143,0.15284586
4411,ALYREF,0.1527196
5111,UBAP2L,0.15268235
9752,LINC02471,0.15263663
4777,FRYL,0.15252507
4424,RCN2,0.15232849
4808,VPS37D,0.15232265
4279,RUNDC1,0.15224549
5300,RBSN,0.15222558
7641,LIME1,0.15194388
7257,FA2H,0.15184394
7938,PAN3-AS1,0.15180999
7222,COLCA1,0.15159738
4494,CFLAR,0.15149158
4476,MAP3K4,0.15145044
6624,APOBEC3F,0.15143093
5259,COQ8B,0.15130205
5346,APCDD1L-DT,0.1512742
5216,TMEM216,0.15120728
10211,ST3GAL5-AS1,0.15112694
6457,SCARB1,0.15097152
4583,PTCD3,0.15096647
5641,ARPC1A,0.15087764
6842,ZNF662,0.15085968
4864,BMPR1A,0.15069725
8630,OTUD6B,0.15051825
5404,NCKIPSD,0.15046155
5455,ACBD5,0.15043157
8812,PLEKHH1,0.15039232
3994,KDM2A,0.15037604
4091,ATF7,0.1503045
4392,CHERP,0.15013018
5191,FLOT2,0.15005633
5130,PRPF40A,0.15004557
8673,RNF227,0.14992645
5076,PRKAR2A,0.14974225
7013,SLC22A15,0.14953019
5894,ZNF577,0.14952329
5243,STK39,0.14950871
4993,LRRC40,0.14936379
5212,WASHC5,0.14930524
4110,ATP2C1,0.14924893
6256,ANP32A,0.14921227
4466,POLDIP2,0.14915517
5332,RAB33B,0.1491118
6355,COPG2,0.14906296
4774,FNTA,0.14901043
5146,DCTN5,0.14891702
4253,EIF5A2,0.14886096
2118,SERINC1,0.1488284
4956,MRPL46,0.14847478
4770,CDR2,0.14838293
5864,CCSER2,0.14833045
4984,TMEM50B,0.14828674
459,HSP90AB1,0.14826535
13226,YAP1,0.14826132
5577,FAM118B,0.14813904
4982,PSMD3,0.14796768
5288,NAP1L2,0.14775468
7074,SCLY,0.14763454
5724,PPAT,0.14761277
7970,AP4S1,0.1475991
481,RPL23,0.14749084
6605,ACADVL,0.14743052
5815,MEN1,0.1474183
6354,C9orf40,0.14740582
1346,UQCRH,0.14740363
5780,LIMK1,0.14740343
5392,SCRIB,0.14731736
6515,DNAJC9,0.1471854
8582,PTPRE,0.1469997
4732,FASTKD3,0.14677018
9002,CPB2-AS1,0.14665467
4139,GLP1R,0.14660406
7096,CALML4,0.14655869
1708,RHEB,0.14640029
4728,TMEM25,0.1463283
6511,HNF4A,0.14630987
5153,STARD7,0.14619513
5313,PIM1,0.14611134
9319,ANKS4B,0.1457736
4375,GPBP1,0.14577274
8093,SPESP1,0.14550947
4148,FBXL17,0.14544737
4074,NFAT5,0.14539655
5408,ZNF71,0.14531207
4115,CHST9,0.14527275
5248,LY6E,0.14526068
4912,NEXMIF,0.14519346
4362,APBB2,0.14516206
5015,RRP8,0.14500049
11538,CERS6-AS1,0.14490253
6875,CEP85,0.14462166
5151,ZNF524,0.14440396
5246,PNRC2,0.14422636
5502,GSTM3,0.14400697
4104,RNF26,0.1438679
10604,PCP4,0.14381252
6377,PTPN21,0.14378554
7859,PATL2,0.14335483
6414,ACE,0.1433503
4746,EIF4G3,0.14327039
5394,ZMYM6,0.14325875
6268,ZNF605,0.14312334
7988,ZNF17,0.142998
4621,MRM2,0.14264229
5962,TRPM7,0.1425111
13114,RNASEH2A,0.1424233
5416,CRMP1,0.14236052
8741,CCL18,0.14216748
5119,PGP,0.14209925
5576,LRFN3,0.14199853
4834,KIF13B,0.14194542
5823,GPN1,0.1419423
3790,POMGNT1,0.14193767
5177,ZSCAN2,0.14192927
5217,PCYT1A,0.14186536
5030,TRIM26,0.14185946
8045,PLBD1,0.14183685
6756,PPP1R7,0.14182499
7225,PACC1,0.14166562
4827,ST7,0.1414939
5856,TUBGCP3,0.14146787
3959,MRPS2,0.1414407
7785,NUP58,0.14143151
5363,GNA12,0.1414217
5342,SETDB1,0.14110257
7672,LINC00324,0.14110216
8942,CCDC178,0.14090039
405,EEF1G,0.14076614
4837,EMC1,0.14074877
3245,DLG1,0.14062053
6446,ZBTB37,0.14052539
6570,RFC2,0.1404994
9744,ALOXE3,0.14049573
7592,INTS3,0.14040057
8277,ZNF543,0.14029126
9383,FIGNL2,0.14018281
5166,NUP37,0.1401428
4308,LRCH4,0.14006543
7284,GALNT18,0.13988945
4208,GK5,0.13981625
4888,BTBD10,0.13974518
3562,FUNDC2,0.13964082
938,C18orf32,0.1395994
4285,HSF1,0.13955787
4861,SFXN5,0.13940863
10945,C9orf163,0.13928036
6575,MORC2,0.13902543
5499,TSEN34,0.1390133
4694,MAGEE1,0.138964
5705,ZNF432,0.13887958
8965,ZNF724,0.13853732
13056,ZNF300,0.13826741
5689,ZKSCAN1,0.13820696
8018,YJEFN3,0.13819778
391,RPL28,0.13794997
4499,KIF3C,0.13777664
2835,SELENOF,0.13776292
9523,OSBPL10-AS1,0.13773614
3690,A1BG,0.13773274
5228,ZCCHC10,0.13772999
4904,LNPK,0.13732603
7913,DHX37,0.13689907
9852,ZBTB3,0.13689837
5637,B4GALT1,0.13678879
4008,STXBP5-AS1,0.13656299
3296,P4HTM,0.13655184
6554,FLNA,0.13643126
8651,PCOTH,0.13624531
4787,EML2,0.13624108
5061,NAPA,0.13612251
3744,KHDC4,0.13596231
3876,PATJ,0.13558537
5099,ANKRD6,0.13541381
5492,NR3C1,0.13541234
6690,BOD1L1,0.1353869
4850,ZNF672,0.13531204
5065,UBE2G2,0.1352754
5393,TMEM161B,0.1347159
4062,MLX,0.13464004
5832,DDB2,0.13462354
5500,ZXDC,0.1344593
5270,INTS12,0.13441952
11453,GAREM2,0.13430557
5353,CHAMP1,0.13420936
7719,APBA3,0.13418159
9113,PBX4,0.13414294
5664,PCBP1-AS1,0.1341357
7278,ABHD17B,0.13398284
4862,RPAP2,0.13395932
5638,PHTF2,0.13386716
5223,DHPS,0.13385755
7694,DHX40,0.13363828
7370,ZFYVE26,0.13326293
4730,HDHD5,0.13301556
4233,ELK4,0.13298655
2167,UBE2D2,0.13298172
8700,ZNF90,0.13297775
3917,UQCRC2,0.13286468
7631,ZNF565,0.1327466
3417,TNFRSF21,0.13261917
5110,MCTP2,0.13258529
4322,NAXD,0.13258311
747,UQCR11,0.13233171
7483,NSMCE1-DT,0.13214774
5180,POLD3,0.1320448
3820,WRNIP1,0.13186869
9067,PLCD1,0.13180833
5396,MTHFD2L,0.13175486
7671,CAP2,0.13164707
5620,DPP8,0.1313296
7597,DCLRE1B,0.13125418
6119,ZBTB41,0.13105874
6159,PCGF1,0.13101245
7385,SH3GL3,0.13098298
5929,SPIN2B,0.1309779
4229,PRKAA1,0.13085337
5752,SLC12A6,0.13084526
8207,MGARP,0.13066301
6694,FGD5-AS1,0.13058086
5200,ERGIC2,0.13052477
6749,ZNF765,0.13052441
5768,CCDC92,0.13040231
5684,C14orf132,0.13022768
7244,TMEM91,0.13018404
6699,COPB1,0.13012849
5838,ZNF564,0.13003416
1095,SLC25A6,0.12991169
3608,RTRAF,0.12983654
4945,KLHL12,0.12971643
6070,THAP6,0.12959929
4928,DCAF11,0.12954329
4433,TMEM33,0.12952203
5987,RPS27L,0.12936714
5569,AP4M1,0.12936126
600,RPL36A,0.129344
6093,MCPH1,0.12931909
6012,PRXL2C,0.12922609
3771,LPP,0.12922083
8192,PDE7B,0.12918632
4601,DCK,0.12916541
409,RPS5,0.12915803
5830,EGR4,0.1290601
6075,DDX18,0.12888442
4440,CEP170,0.12887605
5427,SPTY2D1,0.12886976
3578,C4orf3,0.12885395
3747,ASAH1,0.12872417
4822,AZIN1,0.12855403
4106,STAT1,0.12851271
4990,VPS18,0.12843794
8608,CEP152,0.12790748
7309,GDPD1,0.12789765
6923,PPIP5K2,0.1278652
5275,POLR1C,0.12773563
4733,DIP2A,0.12750119
5120,RIC8A,0.12745273
5283,MMS22L,0.12737963
6283,TET2,0.1273673
10353,TAPT1-AS1,0.12722687
4828,SAP30BP,0.12716012
4813,RAB40B,0.12706253
4934,ALS2,0.12702873
4549,NGLY1,0.12690882
5116,ADPGK,0.12679912
5590,ISYNA1,0.126788
5560,EXT2,0.1266276
4686,MCC,0.12659296
4668,OLA1,0.12654187
11014,CAV2,0.12652545
9423,ZNF233,0.1265092
6974,THNSL1,0.12643005
5443,PIP4P1,0.12632094
6461,CCDC186,0.12613107
7283,RABEP2,0.12608497
5710,ALDH7A1,0.1259598
4836,YIPF4,0.12579979
4537,STX17,0.1257393
4045,FDX2,0.12569919
5431,NUFIP2,0.12547672
9137,TPST2,0.12535973
5763,CHMP3,0.12531361
6821,CMTR1,0.1252945
4553,GTPBP4,0.12528527
5189,NIPSNAP1,0.12520486
4344,GGCX,0.12514903
9738,DNAJC9-AS1,0.12506224
6677,CLP1,0.12502481
7173,MYO18A,0.12486948
3511,PDIA6,0.12468797
8165,PTGR2,0.124654114
5727,NDRG4,0.124460146
4049,RASGRF1,0.12429206
10072,TMC3-AS1,0.12425571
7451,EPB41L2,0.12408011
5036,CHROMR,0.12394966
10484,THBS1,0.12390305
5017,DHX57,0.123844266
4379,DICER1,0.12373033
5829,TEX2,0.123652264
3624,NCAM1,0.12361467
5293,ZNF7,0.12360739
5836,SPATA13,0.12359854
4939,ATP11A,0.12350847
5951,OSBPL8,0.12329977
5630,SREK1,0.12324693
8190,POLH,0.1231536
5420,WWC1,0.12312249
8507,UCKL1-AS1,0.122755304
4511,YAE1,0.12259545
4524,HPRT1,0.122419745
5490,GSKIP,0.12234422
7591,PDE1B,0.122295015
5314,TMEM41B,0.12216031
6195,MVK,0.12203526
5741,ESRRA,0.121962205
3315,ARL6IP1,0.121939
8042,LRRC37A3,0.12171764
7860,GPR146,0.12169231
4791,FAM20C,0.12161582
5660,AGGF1,0.12159279
5280,KDM3B,0.12153817
5128,ZNF584,0.121343836
5555,PES1,0.12124508
5082,TIMM22,0.121150866
8685,ZNF438,0.121142685
5745,SETD2,0.12107411
6978,CDK7,0.120983675
871,NDUFC2,0.12090013
5247,HSD17B1,0.12071446
5309,KDM5C,0.12056404
4879,CYP4V2,0.12054731
7231,CSNK1D,0.120389886
7305,BTRC,0.120268084
5043,DLD,0.11993634
5134,CCDC86,0.11987191
6262,MRPS11,0.119831905
14376,LINC01231,0.11982825
6220,NOL6,0.119709514
5430,PPP1R35,0.11970185
6068,ZNF669,0.11949484
5749,ZNF506,0.11947956
7048,ZNF440,0.11937298
5998,IDI1,0.11926632
7949,PILRA,0.11919004
6944,TSPAN4,0.119135715
4649,SPPL2B,0.11912902
1934,NDUFB8,0.1190208
8650,FLNB-AS1,0.11899835
6248,CCPG1,0.11893923
4038,RNF150,0.11885637
6279,SH3BP2,0.118780814
4783,NPRL3,0.11873082
5106,TEAD1,0.11845083
