,names,logfoldchanges
9231,MIATNB,0.143273
7730,GTPBP3,0.1432265
3681,ANAPC10,0.14322636
7545,RIPK4,0.14317375
3928,SUZ12,0.14314093
12447,GJA9,0.14301516
7735,SRRM2-AS1,0.1429671
4989,PAICS,0.14293635
9904,NOXA1,0.14289548
6315,TRAF2,0.14278953
3922,SERPINI1,0.1427768
3239,VPS13C,0.14276157
6069,CKAP5,0.14264016
5072,PICK1,0.1426148
1124,TBCA,0.142497
3166,ADRA2A,0.14248385
9786,LYPD1,0.14247893
4822,SMARCD1,0.14233154
3383,SPG7,0.14227375
6120,AK9,0.14225279
4156,SLC35A4,0.1422469
7976,ETFBKMT,0.14209239
6577,TRIP4,0.14204828
1750,RAB1A,0.14195128
10978,KRTAP5-AS1,0.14187658
4006,TRIM4,0.1418533
3844,AP3S2,0.14183319
5779,FAM120C,0.14182678
7097,VSIG10,0.14182357
3818,STIM1,0.14176284
2034,PGAM1,0.1417477
8215,RHPN1,0.14170003
10450,FCHO1,0.14169046
3699,LRRC41,0.14164485
4049,EIF4A3,0.14150323
8659,TRIM14,0.14130555
3408,ANKLE2,0.14125428
4760,ZFYVE9,0.14121033
6859,MEMO1,0.14118378
5275,FARP1,0.14107342
6214,PIM1,0.14105444
6741,DRAM1,0.14098567
9602,ZW10,0.14087743
8785,COL16A1,0.14083539
6232,ZNF569,0.14082375
2663,RSL1D1,0.1407552
5144,ZNF48,0.14074126
3827,YPEL3,0.14073025
3373,ZBTB44,0.14070109
4530,RWDD2A,0.14067179
4589,EIF4E3,0.1405986
6733,SHISA4,0.14053838
5392,ULK3,0.14043467
1540,SLC25A5,0.14040755
4449,COG1,0.14031345
6413,MAST2,0.14030214
6049,MCF2L2,0.14030015
8947,BCAS3,0.14017057
2481,DPM3,0.14012632
10156,ESRP2,0.1401173
5041,NMB,0.14002946
4366,ZNF131,0.13998759
5896,NFKB1,0.13990861
3210,NR4A2,0.13986814
12065,PKN3,0.13985826
7561,FUOM,0.13984205
5485,TIGAR,0.13981958
6278,SNTG1,0.13973095
3055,SEC22C,0.13968073
5079,CAPS,0.13943611
4469,DAG1,0.13934204
3242,TCEAL1,0.1393245
16598,APOL1,0.13919787
5931,CHFR,0.13909392
7257,TSPAN4,0.13899206
6995,MYL5,0.13894571
167,RPS28,0.13883096
4985,TBL1X,0.13881388
656,TMEM59,0.13879757
9974,SERPINB9,0.138728
5282,MKRN2,0.13867724
3262,BMERB1,0.13866982
6538,INPP5K,0.13849042
4280,WDR5,0.13844348
15110,IRX2,0.13838603
7522,PLEKHG6,0.13811441
886,SEC61G,0.13804688
15430,KLHL6,0.13804631
1160,POLR2L,0.13791953
7993,C14orf93,0.13785636
9884,ERBB2,0.13773325
9645,CDK3,0.1377157
3967,CSNK1G3,0.1376037
3678,BET1L,0.13757691
6604,GPKOW,0.13750868
2899,DEXI,0.13748176
5384,LRRC1,0.13732286
5454,RCOR1,0.13712354
7174,CCDC153,0.13703547
4690,C1GALT1C1,0.1370136
2538,HNRNPH2,0.13693699
5664,PRMT5,0.13687548
5112,ZNF567,0.13679597
4899,PDE6D,0.13674352
3140,SYT5,0.13673824
5122,REPS1,0.13673292
7160,ZNF808,0.13658516
3195,RSF1,0.13656709
9048,MYL9,0.13652958
5909,TNFSF10,0.13651071
4666,IDH3A,0.13642916
4320,PACRGL,0.13642788
6415,ACTL6B,0.13641869
8574,RIN3,0.13631134
93,EEF1A1,0.1362757
10935,SOX2-OT,0.13625513
8678,CCDC88B,0.13616966
9035,C3orf80,0.13615467
4372,TP53BP1,0.13609962
3839,ZNF655,0.13609575
4095,KIF22,0.13605277
4727,ZNF529,0.1359226
3799,TNKS2,0.13584813
6390,NEK8,0.1358479
3746,MYO3A,0.13581164
5643,KCTD10,0.13574713
4777,RBM28,0.13573407
10648,KIAA1614-AS1,0.1356974
4342,CNST,0.13567258
5553,LRRC57,0.1356167
1208,REEP5,0.13554755
5994,USP39,0.1355459
7653,TSIX,0.1354231
8377,ADAT2,0.13525827
3885,N4BP2,0.13523966
4780,ATG2A,0.1351899
4931,NUP210,0.13516188
8579,PDE2A,0.13507567
5870,STIMATE,0.13499054
15103,ATP8B3,0.13488467
4674,NDRG3,0.13482183
3381,AKT1S1,0.1346568
5416,RGN,0.13464126
3855,SMAD2,0.13463876
5299,IL17RC,0.13447459
4182,UBR7,0.13446042
3066,DNAJB11,0.13439655
5237,HIBADH,0.13431898
4430,MAN1B1,0.13426103
8034,UNC5D,0.1342522
5347,KIAA1671,0.1340785
6229,RNGTT,0.1340738
8903,HCG27,0.13405436
15971,LINC02415,0.13404149
3544,GTF2I,0.13396063
3637,PPP4R2,0.13393672
3608,FGFR1,0.13393544
4355,TMEM134,0.13393453
4487,NAXD,0.13382201
7280,ZCCHC4,0.13378677
10828,LINC00235,0.13377841
10829,LINC00235-1,0.13377841
13487,CARMN,0.13372979
4343,DUSP11,0.13372941
9118,LINC00571,0.13370204
6324,KIF20B,0.13359194
7290,ZNF200,0.13358627
2854,BMP5,0.13354933
2314,EIF4E,0.13352703
10563,SLC17A4,0.1335262
6359,IGSF11,0.13351154
4576,GNPTAB,0.1334992
13276,KIF24,0.13344665
4550,CWC25,0.13338119
1873,SELENOF,0.13327748
6921,TRMT10A,0.13317566
4173,ODR4,0.13312519
2757,MTURN,0.13311742
4649,KCNQ2,0.1330979
4242,RALGPS1,0.13304226
5687,IRAK1BP1,0.13304095
5311,SLC49A4,0.13303171
320,RPL22,0.13292833
6246,ZNF467,0.13292345
6135,LRFN3,0.13289793
7161,MRPS30-DT,0.13272238
5113,MAP2K4,0.13270849
4782,VPS26C,0.13268515
10205,POLR3B,0.1325908
13973,CNDP1,0.13242249
5924,MRE11,0.13227963
5746,EXOC8,0.13226399
3668,YIPF5,0.13215958
9151,C1orf115,0.13214143
6601,ZRSR2,0.13202234
8162,TIGD4,0.1319535
8936,LRRC3,0.131871
3924,TCTN1,0.13180152
3724,ZNF622,0.13176478
2982,PA2G4,0.13174234
7845,CAD,0.13171883
10130,LINC01238,0.1316791
2628,SF1,0.13164786
4179,NPHP3,0.13155916
7918,ZNF18,0.1314787
4214,SLC35F6,0.13146116
4715,LPCAT3,0.13126124
6276,SIRT3,0.13122202
403,RPL27,0.13119249
12526,IBA57-DT,0.13113132
4498,ATG9A,0.13112348
5399,SLC35E3,0.13104467
4196,TIMM23B,0.1310359
9976,TH,0.1310275
11020,LAMP5,0.13092612
4205,ZNF644,0.13086362
15973,ENOX1,0.13085315
7667,ERBB3,0.13082817
4786,CNOT4,0.13082424
3514,SNX19,0.13080673
3109,KRR1,0.13071343
8623,MTFR2,0.13066855
8558,LINC00115,0.13060254
3843,NASP,0.13057822
3345,DAPK1,0.13047765
6732,C19orf47,0.13031904
4830,TMEM132D,0.13023646
6530,ANKRD36,0.13020587
9737,EFCAB5,0.13003461
3594,PHF10,0.1299331
4334,TMEM199,0.12983777
6228,SNAPC4,0.12971805
9086,ECEL1,0.12965724
4751,ZMYM5,0.12965147
4520,GBE1,0.12962884
7423,MON1A,0.12962565
7455,LINC01277,0.12948707
9257,PGR-AS1,0.129478
2756,CHMP5,0.12945527
3231,NR2F6,0.12937006
7830,GPD1L,0.1292665
8490,CHST2,0.12926085
2544,CALR,0.12918164
4723,SLF2,0.12906262
2924,IK,0.12904409
9198,SCML4,0.12900089
4626,NEK1,0.12892713
7643,SPIN3,0.12883578
4007,TP53BP2,0.12880836
9292,SOD2-OT1,0.12871751
5277,HSD17B4,0.1286903
4612,SPOPL,0.1286874
2795,RNF114,0.12862994
3695,GORASP2,0.12862004
7422,TRIM35,0.12860821
3859,WHAMM,0.12859692
7576,DLEU2,0.12850395
5225,CWC27,0.12846357
7410,ZNF681,0.12843782
1101,PPA1,0.12826747
4443,DHCR7,0.12822875
6046,ASB9,0.1281315
8564,RSKR,0.1281038
5686,DCBLD1,0.12781991
5732,DDX59,0.12764126
9920,ARHGAP11A,0.12763381
5562,DBNL,0.12760241
14718,LGALS4,0.12737514
4718,CKB,0.12729694
2325,PJA2,0.12728755
2832,GRN,0.12720457
6212,SLC38A6,0.12720299
9215,ZNF391,0.12716748
5984,L3MBTL2,0.12706214
3092,DYNC1H1,0.12704161
6252,SLF1,0.12703998
14720,ZNF460-AS1,0.12703317
3451,COA1,0.12701587
6522,B3GNT8,0.12701285
3321,RELA-DT,0.12694716
10177,NAPSA,0.12694615
2355,TAX1BP1,0.12692657
6978,CELF6,0.1268895
2973,ING2,0.12687261
6497,XPO4,0.12665857
6370,CLCN4,0.12653875
6014,ZNF714,0.12646258
2829,DAP3,0.12640353
2104,ADIPOR1,0.12633117
5393,DNAJA3,0.12614372
4684,DCAF8,0.1261343
10400,FMOD,0.12612247
2634,KLF6,0.1261024
5243,NF1,0.12607446
6323,RAB35,0.12602477
13125,SLC37A2,0.12601253
5998,STX10,0.12593523
6137,ACP2,0.12591092
7594,ANKS6,0.12590882
6386,CREB1,0.12587674
6301,ST3GAL6,0.12583989
4980,SRGAP2C,0.12563121
4041,PSMD3,0.12560141
9662,ARHGAP45,0.12543114
8041,RWDD2B,0.12537073
15248,RDH10-AS1,0.12517883
3303,FAM204A,0.12511644
7512,ZNF790,0.12507851
3622,DPM2,0.12503481
6219,PARP2,0.12503217
10469,ARL11,0.1249887
6403,TBCE,0.12496089
6710,ZNF468,0.124944426
9339,LRP4-AS1,0.124856144
9070,BFSP1,0.12481778
3674,TLN1,0.1248098
15237,LINC01943,0.12471478
3468,CNTN1,0.12470421
4067,STX12,0.124700665
3428,FBXO21,0.12467034
3354,RER1,0.12464554
9223,RASIP1,0.124624886
7306,LARS2,0.12460512
10874,FANCD2,0.12456336
3782,ACYP2,0.124546975
8978,MEIOC,0.1245005
4290,CNEP1R1,0.124456495
4781,SUCLG2,0.12431131
5186,GCLM,0.124294594
3661,CAPZA1,0.12427882
4447,SCAMP3,0.124195315
9285,EXOSC5,0.12407992
3628,GOLPH3,0.124035425
3777,HUWE1,0.12402062
6270,FAAH,0.12386123
4656,DCAF12,0.1238461
4137,PCSK7,0.123756014
6166,TECPR2,0.12367596
3795,RPA3,0.123615734
2610,MPHOSPH8,0.12358698
5319,TUBE1,0.12356622
3894,SENP6,0.12348152
5379,SLC26A11,0.12346341
5906,SYMPK,0.12344933
10963,DNAI2,0.123396374
3475,BAIAP2,0.12337817
6687,CDKAL1,0.123371795
7128,FYB2,0.123317026
3336,VPS4B,0.12330145
5689,ZNF761,0.12329132
3054,PFDN1,0.12327766
919,EIF1B,0.12325002
1739,VKORC1,0.12322797
13081,STX19,0.123219974
3369,DUSP3,0.123207845
5085,SLC4A10,0.12316204
2518,C1D,0.12312919
3573,METTL16,0.12309356
3307,TTC28-AS1,0.12307927
5480,SCOC-AS1,0.122989945
4288,GRHPR,0.12289515
1571,BRI3,0.1228856
3172,CAMK2N2,0.1228223
4018,CTNNA1,0.12272805
4483,ZNF790-AS1,0.12268684
2178,TMX4,0.122543015
7882,LDAH,0.122339815
4054,JOSD1,0.12231131
8314,FANCM,0.122281745
2783,TM2D3,0.12226297
1369,CAMLG,0.12208794
7843,CTNNA2,0.122029334
7781,PIGW,0.121997945
2965,MRPL32,0.12190582
5196,ALDOC,0.121894896
10110,CEP131,0.12188329
3848,ACTR1A,0.12186095
3915,TXNDC15,0.121810436
7397,PPP1R21,0.121786416
1315,COX7B,0.12177542
9411,ZNF792,0.121755175
8214,TBCK,0.121666476
3461,GGNBP2,0.1216627
2700,FAM3C,0.121600665
9927,CCDC175,0.121554464
9026,MYRF,0.12151428
8686,OGG1,0.12151322
2718,TMEM38B,0.12149955
8480,NHSL2,0.121495314
9576,MEGF11,0.12147487
6421,ATG14,0.12128787
5977,ABCF2,0.121247955
5389,SLC16A9,0.12119884
3952,KIAA1586,0.12116998
4911,CD99L2,0.12116482
10815,MECOM,0.121159375
3352,RBM7,0.121111035
7301,OCLN,0.12106247
3595,APLP1,0.12105694
6427,C2CD3,0.12105446
8769,TEAD4,0.12097786
14753,LCMT1-AS1,0.12093247
6181,WDR27,0.12091858
5131,MLLT10,0.120915964
3908,TMEM68,0.12079201
14748,OR51M1,0.12061827
4675,CHERP,0.12051175
985,ATP5F1E,0.1204177
5192,PAAF1,0.120394416
7660,SNAPC2,0.12034333
3552,NOL4,0.12030608
2716,RCN2,0.12028184
8357,PSMD6-AS2,0.120268434
7137,ZNF35,0.12025829
7930,PPP1R42,0.12019076
1305,SEC62,0.12009685
3652,IFNGR1,0.11999546
5517,WASHC5,0.11991037
4477,SS18,0.11984348
4044,SLC35D2,0.11978385
7367,MIR100HG,0.11975875
8859,PRR18,0.11974771
5971,NIPAL3,0.11968688
4247,TP53I13,0.11963397
7556,FLRT3,0.11963201
4364,RUBCN,0.11958845
7780,KDM4A-AS1,0.11954382
3980,WDR6,0.11952604
7022,MRI1,0.11940368
7345,FNDC5,0.11938118
7292,LRRCC1,0.11935691
7053,DPH2,0.11933229
18296,G6PC2,0.119293936
5642,USP6NL,0.11915862
6155,MGAT2,0.11911679
3760,NDUFV2-AS1,0.11906995
7639,AP4B1,0.11895358
12426,FOXD2,0.118932575
8281,ZNF565,0.11886289
13239,SLC26A1,0.11880682
4284,SNHG17,0.11878033
12260,C2orf16,0.11874194
4199,MARK3,0.11865969
9995,GARNL3,0.11855446
8512,TTTY14,0.11854882
3198,MRPL50,0.11844123
4892,ZBTB24,0.11834877
3130,STAT3,0.11833058
2496,SNRPB,0.11832501
3556,ANXA2,0.118288554
8848,RASSF1-AS1,0.11821421
6895,TINCR,0.11815649
5820,NLK,0.11814542
4220,WWOX,0.11804296
7903,MOSPD1,0.11799399
4564,TMUB2,0.11798631
8762,THSD7A,0.11798183
3241,ARF3,0.11793855
11486,DAPP1,0.117936395
9080,ATP7B,0.117923915
8391,ZNF354C,0.11788893
6236,TMPO,0.11787937
5637,MTF2,0.11787442
6456,GPATCH3,0.117827825
5235,ZNF830,0.11780559
2831,LEPROT,0.117787555
4988,MAPK8IP1,0.11777493
2927,UFM1,0.11776328
5107,SMU1,0.11775078
5501,USP48,0.11773617
5704,KRTCAP3,0.11765992
6144,PEX3,0.11758393
7971,ZNF415,0.11750773
4277,DENND10,0.1174879
7603,MAP10,0.117486075
6249,JMJD4,0.11743999
6032,GPD2,0.11743003
5816,HSF2,0.117356636
3747,TMEM106C,0.11728967
2318,SNRPB2,0.11719261
4961,CDK5RAP1,0.11715537
6672,BBS12,0.11715341
9047,SPAG5-AS1,0.1171525
5116,NOP16,0.1171248
9164,RPA4,0.11699217
5423,UBE2Z,0.11698752
10355,COL18A1,0.11685135
3443,AKAP8L,0.11683119
8732,OLIG1,0.11679357
5057,NOP14,0.1167429
4143,WNT4,0.11669952
8275,TYMP,0.11657775
10582,OAS1,0.11650286
7706,CORO2B,0.11648473
3981,GLRX3,0.1163845
5323,GSK3B,0.11629534
15325,RNASEH2B-AS1,0.116211735
3942,TCTA,0.116149694
4590,PEX7,0.11605488
2787,PDXK,0.11603834
11204,MND1,0.11601941
6157,PIGZ,0.11601014
4704,HERC4,0.11594151
12216,SPC24,0.11592067
4808,CUL5,0.11589751
9319,LINC00886,0.11588006
3026,LIMS1,0.11583277
5126,SMC1A,0.11579618
7467,PDE4D,0.11570552
8300,ZNF707,0.11570517
6055,TMEM187,0.115625836
5433,HTT,0.115426056
10492,SPSB4,0.1154119
7868,FAM216A,0.11540706
4848,EIF1AD,0.11533015
4800,NAA25,0.1152638
9519,ACRBP,0.11502895
6281,SRSF12,0.11499083
3806,PPP3CC,0.114961386
5142,NSD1,0.114920236
4771,CERNA1,0.11487721
5200,ABR,0.11485753
6257,AP3M2,0.11485563
14458,PINLYP,0.11479616
8095,ACSL6,0.114721365
6163,FAM226B,0.11462283
5062,VPS37C,0.11457343
4410,KAT7,0.11455336
6567,SLC2A6,0.11455132
2974,ATP6V0D1,0.11453793
5904,CBR3-AS1,0.11452859
4092,TXNDC12,0.11452539
6001,WDR3,0.11451806
9530,LINC01976,0.11446441
4749,NGLY1,0.11443831
4077,ARHGAP1,0.11429686
10227,TTLL9,0.114272155
5194,LINC01315,0.11423161
7472,GPSM2,0.114057004
8691,APBB1IP,0.113998406
7784,MICAL1,0.1138695
5066,CSNK1D,0.11386624
4305,SARNP,0.113754794
11954,MYO3B,0.11374027
4687,RGP1,0.11373796
4652,MINCR,0.11369197
6200,CCSAP,0.11367108
2586,EIF2S2,0.1136656
3212,PPM1B,0.11359886
8797,PAPPA2,0.11356991
4319,NRBP1,0.11345743
4421,AHCYL1,0.11345625
4836,XPO1,0.113300614
4607,HNRNPLL,0.11319468
3017,GABARAPL1,0.11317295
5321,PRRT3,0.11309574
6148,R3HDM2,0.11296891
9981,CDHR1,0.11292381
4256,SNAP25,0.11272919
3334,TMEM30A,0.112708285
4611,CERS4,0.112694554
5648,WDR47,0.11268998
3059,RDH11,0.11262452
11169,TRAIP,0.1124864
4625,DPP8,0.11247325
7049,ZBTB17,0.11245942
423,EIF1,0.11232806
10011,ZNF70,0.11230211
6553,FRRS1L,0.11223571
3497,SRSF7,0.11205778
12282,ROPN1B,0.112043634
2593,TAF7,0.112022385
4698,CYREN,0.11184591
9997,LINC01285,0.11182497
7321,ZFYVE26,0.11163619
3939,MRPS18B,0.11162352
8821,AZIN2,0.111446366
7669,PLCE1,0.111391775
4585,NME3,0.11137462
5452,ZFP37,0.111280486
4616,CAPN7,0.11126857
5220,TECPR1,0.11124463
5310,BMT2,0.11120738
5222,LCOR,0.11108302
5128,BROX,0.11103598
5442,TMEM65,0.110978484
9038,CCK,0.110829994
7259,D2HGDH,0.11082143
8184,GLIS3-AS1,0.110812925
3937,GPANK1,0.11070429
1275,SLC25A3,0.1105967
9337,BANK1,0.11058098
5413,IMPA1,0.11049334
8473,ROM1,0.11046259
5257,AKAP13,0.11043535
3453,AP3S1,0.11043391
6068,DDX54,0.11040917
7332,TCF3,0.11034708
3427,EEF1AKMT2,0.110289596
12342,DSCR9,0.110247105
8175,RNASE1,0.110204436
5294,UBTD1,0.110178314
3319,ATXN7L3B,0.11016883
8309,TRMT2B,0.110141374
4466,C1orf52,0.11013091
5497,ZNF593,0.110099845
4480,ASXL1,0.11006709
4397,MYCBP2,0.110006645
2901,HLA-C,0.10979967
13165,USH2A,0.10974348
8248,TEPSIN,0.10973497
3266,EBAG9,0.1096693
9987,CDK18,0.10965319
3854,MBNL1,0.109625
4423,MOB1A,0.10954064
7012,PRKCQ-AS1,0.10950847
12704,CCDC190,0.10925964
1084,TMED10,0.10921995
4757,DPH7,0.10910622
10580,ZNF474,0.109071776
4249,HECTD1,0.108942084
5583,STXBP2,0.10889299
9671,SLC12A4,0.10876611
10606,PIP5KL1,0.10876207
3707,BCL7B,0.10873082
7142,TRMT2A,0.108694546
3581,CCNB1IP1,0.10868529
5246,NTAN1,0.10856222
5395,PPP1R3F,0.10849688
5061,ZNRF1,0.10847347
7870,PHETA1,0.10841718
4933,ANKRD13C,0.10841118
2750,ATP5F1A,0.10827652
3025,SCG5,0.10822916
2117,MTDH,0.10818418
11075,SFRP1,0.10815212
4283,DNAJB14,0.10814611
5861,CYP2U1,0.108133964
4057,UBAC2,0.1081269
5568,HSD17B7,0.10807687
5011,UMAD1,0.10807128
8295,CPM,0.108058855
8383,LY6H,0.10802904
10702,FAM215B,0.1080239
10873,ARMC12,0.10798401
4602,PSMG4,0.10797407
5059,AHR,0.10773531
4706,SUGT1,0.107630074
7996,TIRAP,0.10744413
7035,SLC9A1,0.10744221
4517,PSMD10,0.1074078
5473,MRPL37,0.10738135
4986,ZNF568,0.1073797
4644,RNF26,0.107342385
3684,MRPS36,0.107323386
5099,FBXO8,0.1073093
5813,CLASP2,0.10720185
7076,RNF31,0.107179865
3545,SH3YL1,0.107173115
7504,GPATCH1,0.1071491
4862,MRPS9,0.10700968
9620,AMDHD1,0.10696223
5997,TMEM220,0.10690105
4388,HEATR5A,0.1068652
9155,SLC6A9,0.10684596
4554,NRXN1,0.10681654
2863,SLC25A36,0.10681143
494,RPL24,0.106770106
4281,DDX23,0.1066512
10104,IL20RB,0.10660827
6688,ZNF260,0.10659296
4392,CUL1,0.106490456
5132,PRRG2,0.10648706
8631,MED12,0.10646804
5827,SLC25A38,0.10632371
2090,RSL24D1,0.1062169
4935,ENDOD1,0.1061749
7320,TP53INP1,0.10603958
4737,MTRF1L,0.10599558
5260,TRAP1,0.10589702
5191,MRPL2,0.10587281
4352,PXN-AS1,0.10572675
4321,BCL9,0.10571664
5456,PBXIP1,0.10557458
7823,ZNF225,0.105446525
8099,EHHADH,0.10527068
3240,SMARCE1,0.10515884
7694,ZMYM3,0.10497365
5955,TSPAN2,0.10491417
4705,CCDC43,0.10478797
4139,B4GALT4,0.10474723
7465,RNFT2,0.10471586
3736,BCLAF1,0.10468212
7745,GALNT14,0.10468037
11920,CCDC87,0.1045711
5579,ZFX,0.1045692
5179,UBFD1,0.10453359
10252,ANKRD44-IT1,0.10452905
4707,ZUP1,0.104503006
3625,VCP,0.10449864
4402,FNBP1L,0.104484014
7802,GALNT8,0.104467206
6202,AP1S3,0.104461625
5621,RGS4,0.10444754
6217,RIC8A,0.10427338
4093,STIM2,0.10424858
8000,STK36,0.10420327
8605,SEC14L2,0.10416893
8033,ABCD1,0.10414559
4770,EXOSC9,0.10413856
6355,GTF2H1,0.10405586
7342,TP53,0.1040523
5835,HPS1,0.10391123
3056,KIF5B,0.10390123
4812,DNAJB12,0.103897
7722,ZSCAN31,0.103830405
3768,ARF6,0.10380553
2045,PAM,0.103777125
5625,RIMKLA,0.103741325
5229,B4GALT6,0.103727706
1924,TTC3,0.10368649
10592,ADAMTSL4,0.1036148
5401,DFFA,0.103586905
4522,FNIP2,0.10344922
6559,RNF25,0.103281304
9298,DANT2,0.10324155
15104,FUT9,0.10322489
7925,DYRK4,0.103167534
5251,KIAA1328,0.10316398
8364,MIER2,0.10315854
9176,CCHCR1,0.10312416
5162,KIN,0.103119135
4797,TPRG1L,0.10298335
4772,SMAD7,0.102982394
9136,ZDHHC23,0.10295711
11261,NPIPB6,0.10292885
4241,CRTC3,0.10289618
9156,FAM227A,0.10285855
5383,TMEM109,0.10278023
4731,AGO1,0.10277631
4974,CCDC66,0.10273338
4856,CDKN1B,0.102627985
16024,GAS7,0.10259452
5738,ALAS1,0.102515936
3801,CCT6A,0.102492705
5003,SERTAD3,0.10247485
13078,ALS2CL,0.10217538
10438,SKIDA1,0.10197281
6461,CTSO,0.10189814
4946,KLC2,0.10184056
3654,HNRNPF,0.101837054
6328,ATG4A,0.10174038
10957,TENM2,0.10170176
4839,SPSB3,0.10152544
3592,RAB14,0.10151065
4389,CMTR2,0.10148963
6183,ZNF561,0.10143962
5644,PDCD2,0.10141456
4250,SINHCAF,0.101353236
4028,DHX29,0.10134412
8311,METAP1,0.10130038
8291,HPSE,0.10124676
3826,TAOK3,0.10117759
7488,INTS13,0.101155065
15423,BTBD19,0.101119265
6656,SLC27A4,0.10109221
9140,CDNF,0.10102141
5506,TMEM175,0.10101433
4151,CSTF3,0.100980654
16571,CCL2,0.10097619
6167,NCLN,0.10094135
4943,NKIRAS2,0.10089949
11428,GSG1,0.10085781
13997,PODN,0.100806355
5749,ECD,0.1006476
8695,SH3GL3,0.100643106
8139,HIPK1-AS1,0.100530885
9935,KCNK10,0.100528434
10423,EIF2S3B,0.10051103
4882,RAB3D,0.1004157
9371,TTLL12,0.10036559
7002,ING4,0.10034433
6873,C1RL,0.10028772
7825,ZP1,0.100256145
4700,FFAR1,0.10024859
5406,PEA15,0.100156575
8590,PREP,0.10005724
4560,DOCK9-DT,0.10003155
7727,SEPTIN6,0.099847324
4722,GOLT1B,0.09983132
5792,TMEM115,0.09980942
10030,FSBP,0.09967403
9660,FMO4,0.09967033
3486,PRR34-AS1,0.09966096
3291,PPP4C,0.09965914
4269,RAB5A,0.099654384
7776,DCAF17,0.099579334
4501,HYOU1,0.09957041
6667,MBOAT2,0.09949566
3050,TMEM167A,0.0994867
6714,CCDC97,0.09942688
6925,UBE2E1,0.09934305
15010,SMIM2,0.09933365
3797,GOSR1,0.09928437
3774,SRSF2,0.099249266
5170,CPEB3,0.099232815
5375,TOR1AIP1,0.09919758
4541,HDLBP,0.09912848
1578,IER3IP1,0.09899185
3281,TPM3,0.09897195
6516,CIAPIN1,0.09893698
5950,POLM,0.09891689
8359,SLFN5,0.09890035
8078,DOCK3,0.09889195
5335,RBM42,0.098874085
6831,VPS37D,0.09878767
16228,SKA3,0.09876322
6305,UMPS,0.09870714
4431,KLHL5,0.09870131
7001,CPSF1,0.09863136
6337,RBM33,0.09848169
9891,KCNN1,0.09847088
4471,CAPRIN1,0.09842294
7869,RBM19,0.09841576
4047,CCDC47,0.098413736
5420,ZNF805,0.09840421
5575,RUFY1,0.09838239
5748,UBP1,0.09837061
1896,SEM1,0.09835791
4636,GPBP1L1,0.09831266
3218,C11orf1,0.09827544
6463,MRPS27,0.09824175
4174,ITFG1,0.09814343
5692,CLPX,0.0981328
4228,EID2B,0.09803706
5668,WBP4,0.09786246
5244,CUEDC2,0.097681955
7717,RNF157-AS1,0.09767286
5518,INTS12,0.09763785
4485,CDC123,0.09757886
5649,CLCC1,0.09755924
6150,RIC1,0.09734611
16405,GPR162,0.09725532
6084,BLZF1,0.09724708
5150,LINC00511,0.09722965
6300,SLC9A6,0.097222745
8257,ALKBH8,0.09721884
5821,EPS8L2,0.09718936
4523,FAM120AOS,0.09716769
8177,WDSUB1,0.09693224
5270,TMEM205,0.0968229
5615,SF3A2,0.09679414
5852,SLC12A2,0.09677768
5772,HAGHL,0.09677625
3906,RNF14,0.0966698
4322,SYT14,0.09658756
8709,CCDC183,0.09658718
5075,SNRNP40,0.09656512
5316,SUMF2,0.096539505
7040,OGDHL,0.09648806
9636,MAP2K6,0.09648047
4050,DNAJA2,0.09642149
5156,NSD3,0.096353866
5005,EDARADD,0.09627607
5320,PPP6R3,0.09626883
4773,POMGNT2,0.09619838
5130,COQ10A,0.09614102
3438,LPIN1,0.096121505
4448,HNRNPR,0.09602056
4370,HPS4,0.095945455
4307,PRAF2,0.09586417
7879,RHBDL1,0.095850855
11328,RAB42,0.0957305
4978,SCRN3,0.09564449
8192,PXK,0.095638365
5250,PSEN1,0.09542436
4168,ZMYM2,0.09541193
4767,RALGAPA1,0.09541179
7924,MFSD3,0.09524627
7884,PGBD1,0.09523573
2710,PRKAR1A,0.09514768
5274,MED24,0.09505505
1604,DSTN,0.09493236
6525,DELE1,0.09491872
6352,C2CD5,0.09488086
5377,RHOT1,0.09476988
6551,CXXC1,0.094754755
9754,ZSCAN22,0.09472132
4734,NAA30,0.0946957
4337,STAU2,0.09462553
5232,RSRP1,0.094536565
5773,EZH1,0.09452103
7385,TMEM120A,0.09452061
4252,BUD23,0.0945138
5223,CFLAR,0.094498694
8819,EMILIN1,0.094487816
6090,FAM98B,0.09441581
6914,APEH,0.094315186
7381,RFC2,0.094264545
4278,XPNPEP3,0.094160065
5510,ZNF181,0.09415393
10370,NEDD4,0.09413869
11122,FAM131C,0.09406138
5830,URM1,0.09403468
10319,SHMT1,0.09397989
5957,EVI5,0.09394261
6726,ALG8,0.09389404
6839,MAIP1,0.09364212
11118,SLC36A1,0.0935661
3045,UBE2J1,0.0935138
6021,UBE2Q2,0.09347725
6957,FADS3,0.09345842
5115,COQ8A,0.09327277
5845,P3H4,0.093250915
2012,MORF4L1,0.093192264
4918,PRKAA1,0.0931142
5581,ZNF7,0.09307592
6184,LIFR-AS1,0.0930261
4913,AHCY,0.092985556
5752,MAN2C1,0.09285161
9999,ANG,0.092835456
6425,YEATS2,0.092835285
4952,ERV3-1,0.092702486
8133,METTL15,0.092660494
9226,DCAF4,0.092614256
7030,LINC02693,0.09260642
4233,SLC17A5,0.09243138
5206,ACTR1B,0.09239167
