,names,logfoldchanges
6852,MTMR10,0.29023632
7611,TMEM234,0.2892449
6941,NPPC,0.28923723
3212,YIPF2,0.28886405
3779,CC2D1A,0.2887052
8619,PXYLP1,0.28864413
2346,SERPINE2,0.2886427
4803,DTWD1,0.2885981
2923,ISCA1,0.28852385
4310,RBM10,0.28818986
4308,BIN1,0.28811273
4754,GRIA2,0.28800726
4742,RARS2,0.2879058
5443,ACIN1,0.28775412
4847,EMG1,0.2876147
2941,DAP3,0.28753725
2166,ASAH1,0.28734922
8749,GDF11,0.28731152
6877,RRS1,0.28725418
7957,TSGA10,0.28724098
6115,GTF2H3,0.2872348
8837,SCLT1,0.28720373
4460,RNF126,0.28706884
2568,SLC4A7,0.2870667
997,SARAF,0.28684306
4522,TES,0.28676778
4119,METTL16,0.28657082
6796,ADPRM,0.28646132
4761,FASTKD3,0.28642872
4691,RPA1,0.28622139
5295,TMEM80,0.28616858
5894,ACVR1B,0.28597474
1794,ARPP19,0.28596967
3967,BCL7A,0.28595874
5875,RNF169,0.28592563
5991,RBM4B,0.28583667
1772,GAPDH,0.28580418
9070,PLEKHG5,0.28580073
5342,USP25,0.28570572
7757,TDRD3,0.28561753
3541,CDH1,0.28555924
3560,C19orf25,0.2850927
6939,C2CD3,0.2847783
4542,RNF115,0.28463167
3993,TMEM184B,0.2846194
5431,MAP4K2,0.28458282
5797,RPS6KB2,0.28427497
2517,FAM204A,0.28421822
7361,PLSCR4,0.28413793
6074,GDA,0.28404766
5194,MARK3,0.28380534
6639,LDLRAD4,0.28355658
9394,HAUS5,0.28349245
5087,CLIP4,0.28347036
3756,ENPP2,0.2833209
3497,ZCCHC9,0.28317776
3698,PRMT6,0.282802
4914,MDM4,0.28278953
1088,MLLT11,0.2827253
7782,PREP,0.28268072
4106,GPATCH2L,0.28256008
5665,SOX12,0.28242406
4216,DCTN4,0.2824151
4853,VPS26C,0.2822966
1930,C12orf75,0.2822463
5851,SIRT1,0.2822057
6670,FAM219B,0.28218317
5753,ZNF302,0.28198245
4260,CFL2,0.28153992
2387,C9orf78,0.28111812
4029,INTS10,0.28108156
1479,RPS19BP1,0.280999
6363,RASSF1,0.28099182
3215,DAG1,0.28085032
5849,REEP1,0.2807107
3975,SLC39A14,0.2805948
3889,SDHD,0.2805682
374,RPS27A,0.2804775
6713,BORCS6,0.28037214
4591,BTD,0.2803207
7842,CASP2,0.28022078
3217,CNTN1,0.28014472
5641,STMN3,0.28002083
9467,CCKBR,0.2799815
6105,CLCN6,0.27986827
8159,ZNF649,0.2798428
6491,ARMCX6,0.27949417
4158,ALOX12-AS1,0.27939555
3224,GTPBP1,0.2788154
3672,B4GAT1,0.27839938
1777,ATP5PD,0.27838278
3026,MLX,0.278358
2846,PSMB4,0.27828953
3116,BTF3L4,0.27819204
4629,NFKB1,0.27798402
3785,TEX261,0.2778211
5776,TMEM132A,0.27781865
4885,SLC38A2,0.2777549
5074,SPRED2,0.27768078
7303,DENND2D,0.2775164
3879,PCMTD1,0.2773636
8122,CMPK2,0.277229
2687,NDUFB11,0.2771967
3396,MRFAP1L1,0.27705342
3922,TSEN15,0.27695012
3625,COBL,0.2767749
5779,SPACA9,0.27667087
3037,LGMN,0.27651396
4201,CNOT6,0.27648753
5735,SCYL1,0.27636454
3295,FAM32A,0.2762845
6286,ATG16L2,0.2762053
4791,CTU2,0.27615523
2992,THYN1,0.2761196
6925,ATG16L1,0.27608797
4194,TMEM176B,0.2759716
1689,ATP5F1D,0.27592918
1066,TMA7,0.2756638
4540,FYTTD1,0.27560616
3927,TPMT,0.27531317
5289,GPANK1,0.27525175
5554,ZBTB24,0.27522576
553,RPL27A,0.2752061
1990,MICOS13,0.27513725
6314,NFKBIB,0.27513343
762,RABAC1,0.27504227
7811,LZTR1,0.27476633
7397,ZNF500,0.27430347
1803,PPIA,0.2741974
2001,GNB1,0.27409533
5252,MAP2K3,0.27407518
2571,SLC7A8,0.27394247
3014,PPP1CC,0.2737158
7409,PPM1D,0.27371043
5487,SENP1,0.27363554
3266,UBR3,0.2735264
3748,HIPK1,0.27350417
4616,MRPL46,0.27338538
4196,FRY,0.27316016
5352,RIC8A,0.27301985
4930,RBM33,0.27278867
1502,HNRNPA1,0.27276647
6757,COLGALT1,0.27250573
6535,COPG2,0.27235317
7524,ZNF718,0.27187115
5308,SUSD6,0.27181762
3314,RSPRY1,0.27174512
7015,SPPL2A,0.27165872
3097,CAMTA1,0.27159834
8336,ATP8B2,0.2714052
15791,GTF2H2C,0.27136254
4185,CBLL1,0.271176
5536,WIZ,0.27108255
4299,ZDHHC14,0.27100044
4543,AP3B1,0.27047947
8698,ZNF782,0.27024183
4050,EBPL,0.26991743
3563,LSM12,0.26959282
5982,NUP188,0.26957932
5246,ZNF507,0.2695529
10924,FANCC,0.2695341
7700,STEAP2,0.26952624
8484,GPN2,0.26948792
4690,CTR9,0.26923126
3550,PPP1R7,0.26918167
4395,AK6,0.26916417
1218,SEM1,0.26911387
6381,GPKOW,0.26903567
5945,ST6GALNAC4,0.26900256
5736,DOT1L,0.26882473
6404,NOL10,0.2687521
3060,NPC2,0.26861385
7450,UBE2Q2,0.26849547
4127,GGA2,0.26841405
3562,ANKRD11,0.26806563
14287,HYLS1,0.2680628
5058,VWDE,0.2680477
1350,HINT1,0.26789573
5205,MRPS11,0.26782995
6865,MAP6D1,0.26780745
3941,UBQLN1,0.26773366
5483,YTHDC2,0.26748827
4267,LONP2,0.26742193
5562,CHMP4C,0.267404
4519,ATXN3,0.2671929
9582,SYCE3,0.2671872
6102,WDR6,0.2671776
6463,NCAPH2,0.26700372
6435,OBSL1,0.26694694
3207,SLC30A8,0.26676184
4780,MAN1B1,0.26675165
3711,HIPK3,0.26654503
1714,S100A6,0.26637685
5971,NUDT16,0.26632807
5670,HMGXB4,0.2659784
5147,ERICH1,0.26588103
4868,GEMIN2,0.26576564
4231,YIPF6,0.2656499
7452,ANAPC2,0.26559576
4528,TAOK1,0.26506844
4407,UTP4,0.2648892
3273,DCUN1D5,0.26485208
4774,GABPB1-IT1,0.26457915
4896,IP6K1,0.2645612
7357,CARNMT1,0.26450354
6795,THAP1,0.26436755
4473,CAMSAP2,0.26430577
5699,UBALD1,0.26420033
4775,ABHD13,0.26420018
2606,CYB561,0.26409796
3446,DNAJC21,0.26404607
6269,HSF2,0.2639887
3682,C6orf62,0.26389363
11037,ZNF669,0.2638483
4113,RNF19A,0.26369208
2840,LSM14A,0.26337188
3113,TTL,0.26330397
3248,CMC2,0.2632487
5113,NRAS,0.2632236
4070,BOLA2,0.26312494
3280,KIAA0232,0.26309782
5000,APOM,0.2629071
3343,PBXIP1,0.26285622
6771,NUDT18,0.26279894
3118,ARPC1A,0.26274297
3173,DYRK4,0.26268625
4484,PIK3R2,0.26254392
1899,HSP90AB1,0.26252493
3964,FAM8A1,0.26250923
9495,FSTL1,0.26246768
5110,PCBP3,0.2621589
5378,GLRX,0.26207787
5559,COQ10A,0.2620385
5672,ARHGAP44,0.26188654
4256,DIAPH1,0.26188278
3778,TXNL1,0.2616754
5164,CAB39L,0.2616123
1675,EIF1B,0.26123166
5176,PSEN2,0.26118252
6466,RINT1,0.26107335
8690,AMDHD2,0.2609401
8736,ZNF605,0.26072973
6212,WDR70,0.26067975
8703,SYNJ1,0.26039782
3685,RSL1D1,0.26030833
4057,HDAC5,0.26021665
6253,FRYL,0.26013887
1692,PYURF,0.2600717
6790,ULK3,0.25998846
4055,MTIF2,0.2597788
2347,SMIM26,0.25971416
6677,FAM149A,0.25959927
5422,MAPK8,0.25957972
6372,GYG2,0.25956407
6762,ATP9B,0.25943056
3971,GABRB3,0.2594141
4876,ZNF280B,0.2591851
5212,STX10,0.25916493
5011,PML,0.2591112
1558,COX7B,0.25906968
8695,NUP50-DT,0.25899357
6638,ZNF717,0.2588839
5569,EHMT2,0.25869593
3841,THAP11,0.25857455
5830,FOCAD,0.2585092
7256,IBA57,0.25846937
7264,ADGRV1,0.2582246
3607,RIPPLY2,0.25818336
2259,ATRAID,0.25810146
9477,TRIM65,0.25802353
8742,RTTN,0.2578874
3635,SC5D,0.25786224
7078,CCDC71L,0.2576683
4168,CFAP410,0.25756308
3153,NDUFB1,0.25744566
8609,ZNF202,0.25713867
4161,SPRYD7,0.25713444
5829,LMO7,0.2570379
5621,PRKCE,0.25690556
8016,LINC00336,0.25689346
7103,VPS16,0.25664285
7328,TRIM46,0.25661352
6664,ARHGAP39,0.2565616
9027,RPRD1B,0.25654545
5961,TMPO,0.25653625
4969,FRMD4B,0.25642827
6351,CHRNA5,0.25637215
4589,OTULINL,0.25630173
1684,MIF,0.25611588
3853,HMGN5,0.25599864
6667,NDUFAF1,0.25588137
6916,ZNF816,0.25582424
7186,CLTRN,0.2555326
4567,CAPN2,0.25550106
5881,SLC30A4,0.25546762
4663,POLR2M,0.2553513
7981,GRWD1,0.25532323
3010,UBE3C,0.2550085
7992,RBAK,0.25494772
1356,RPL36A,0.2547512
5689,E2F5,0.2546381
5010,CCDC159,0.2545974
3913,ZIK1,0.25432253
9052,CHST7,0.25403175
4587,MESP1,0.25383157
5975,TRIOBP,0.25366834
5811,POGK,0.25358447
5457,PUM2,0.25348282
4175,SH3PXD2A,0.253353
3807,CHUK,0.25316626
3325,METAP2,0.2531329
4553,MESTIT1,0.25308582
7249,CLP1,0.25303644
7158,MOGS,0.25273776
6042,MAN1C1,0.25270748
5927,FAM50B,0.25255084
767,EEF1G,0.2522547
4419,SMIM12,0.25199682
4077,CLEC11A,0.2519312
3167,BLOC1S1,0.25185648
6004,NAP1L3,0.25180462
3288,GIPR,0.25152084
8041,OXNAD1,0.25137696
7447,PAN3,0.25108668
3022,ZNF136,0.25097856
13964,PLCE1,0.25094542
2802,PRPF8,0.25085598
7786,TPBG,0.250668
6262,PILRB,0.25064653
3559,CHMP3,0.25044507
4242,RTL8C,0.2504177
4579,DFFA,0.25025988
7693,DIS3L2,0.25017014
8150,PDZK1,0.25012222
14405,DZANK1,0.25002494
5541,LYPLAL1,0.24987765
7648,PSME4,0.24986424
3598,JPX,0.24982888
5896,SH3BGRL2,0.2498274
6171,VPS13A,0.24961047
4458,NBL1,0.24957682
5261,TRIO,0.24952067
3956,DDX42,0.24949032
3963,CLDN15,0.24948856
5809,EDA,0.24934411
5145,C8orf88,0.24915752
4770,RAP2C,0.24915466
6151,KIRREL2,0.24903987
5537,DAZAP1,0.24896781
9452,TEP1,0.2489242
3737,FBXL5,0.24870983
5388,OSBPL11,0.24856427
5206,MCRS1,0.24846914
2196,SREK1IP1,0.24836636
5393,EXOC1,0.24818635
7602,TRIM11,0.24797074
4895,PGRMC1,0.2477988
8039,LIME1,0.24773061
6470,PRPS2,0.24668553
2983,SMOC1,0.2465719
5727,ADAT1,0.24657151
6887,MSRA,0.24652909
3835,MIR22HG,0.24651656
3409,SYVN1,0.24649279
3953,AEN,0.24645929
3683,UGDH,0.24632543
4018,BCL7B,0.24631928
6478,ZNF101,0.24618256
2461,MRPS21,0.24580474
5368,BAK1,0.24565667
4033,SRSF11,0.24551877
6630,WAPL,0.24551596
2871,DBNDD2,0.24549311
10284,SFXN5,0.24490832
5646,CCDC126,0.24490023
2870,SGMS1-AS1,0.24485745
6406,CEP97,0.24477269
5781,FAF2,0.24431536
11070,RBP7,0.24428576
6736,ZSCAN30,0.24401447
8279,AP5M1,0.24397753
2352,PLAAT3,0.24335942
2172,GNB2,0.2432824
6390,METTL4,0.24320059
7686,ATAD3B,0.24316654
3987,DNM1L,0.24271071
3806,AK3,0.24261464
3549,NMNAT2,0.24261263
6387,NME6,0.24251857
5906,PVR,0.24232145
4164,CHD9,0.24212965
5043,CUL3,0.24206579
3100,PEMT,0.24195574
3604,TMEM242,0.24180767
3878,WDR5,0.24173462
8120,TXNL4B,0.24161775
8712,KLC3,0.24160144
3370,SMIM10L1,0.24151348
7272,SMU1,0.24147087
5326,PYROXD1,0.24133818
2854,LSM7,0.24120586
3575,PRR34-AS1,0.24113415
8998,ANKRD36,0.24112648
5407,CCDC174,0.2408276
5515,LPIN3,0.24082194
3590,ZNF395,0.24081825
5228,ZNF30,0.24078692
3886,DCTD,0.24063243
1798,RPS26,0.24052177
5501,XPNPEP1,0.24044585
3895,GSTP1,0.24001215
6982,TASOR2,0.23975135
6926,RNF20,0.23963228
6166,UCKL1,0.23962677
4981,CAMK2G,0.23954391
8217,BFSP1,0.23952603
4220,FGD5-AS1,0.23920295
3544,CNOT8,0.23911181
6710,TCAIM,0.23902164
1799,METTL5,0.23902078
8194,ARID3B,0.23900305
1880,TGFBR3,0.23896581
4836,SAFB2,0.23881334
4088,AIDA,0.23880352
8115,RNF215,0.23874441
6834,BNIP2,0.2387065
4758,PRRC2A,0.23859036
5357,SNX12,0.23852992
4409,ZNF213-AS1,0.23838322
2658,HNRNPC,0.23795177
6809,JAG2,0.237934
9324,SMG9,0.2378826
5972,MMD,0.23777671
10385,GPR180,0.23756994
4679,PTTG1IP,0.23756295
3008,EIF4H,0.2371804
5192,UBAP2L,0.23716123
6619,PHETA1,0.23706768
5096,DHX15,0.23704681
846,RPS9,0.23692669
5236,ZNF566,0.23677057
4176,ACAT1,0.23669004
5305,DMAC2,0.23665093
3863,UBE2I,0.23619066
4206,FAM13A,0.2361405
5897,MED9,0.23562218
9323,DSC2,0.2356025
2304,FTH1,0.23541832
7926,VPS13B,0.23540698
6712,ROBO1,0.23530433
5482,DENND5A,0.23509589
6530,FGD1,0.23501873
3092,SH3GLB1,0.23486787
6386,ERMAP,0.23470686
3818,G3BP1,0.23465803
5510,DVL3,0.23459779
4451,SUGT1,0.23454155
5420,PSMG4,0.23437405
4414,C12orf76,0.2341358
4594,TET2,0.23408581
5950,STAT3,0.23404355
7317,TBP,0.23387387
1444,HIGD1A,0.23337568
9802,GNMT,0.23335657
6124,GRIPAP1,0.23330556
6456,PDIA5,0.23308179
4129,GBA2,0.23297167
3236,FAM177A1,0.23264438
5459,SAP30,0.23261026
6968,ZSCAN16,0.2326009
8686,NPIPA1,0.23259175
5055,CCNG2,0.23241277
2305,MRPL22,0.23238449
3920,IDI1,0.23237972
6500,WDR20,0.2321445
6183,FAM131C,0.23208918
6475,KDM4D,0.23206127
6830,UQCC1,0.23197123
5146,NINL,0.2315779
4632,CREB1,0.23155724
7440,ETV5,0.23147751
5384,AHCY,0.23121656
3430,UBE3A,0.23118502
8385,MAP3K12,0.23102286
9045,ZNF180,0.23100373
8604,NUDT12,0.23097926
4186,SLC30A9,0.23093858
3441,FDFT1,0.23071326
2653,VAMP2,0.23055872
2439,TMEM147,0.2305435
3982,MAGT1,0.23015279
3826,CHGB,0.23008369
7027,MARVELD2,0.22998326
5007,LLGL2,0.22987723
4648,MID1IP1,0.22971909
3179,MSH3,0.22970442
5866,LIN37,0.22958776
6645,DHX35,0.2294685
4521,ERVK3-1,0.22939678
9071,MSI1,0.22935037
2488,PHPT1,0.229088
8470,MRTFA,0.22893076
4778,SCAMP4,0.22880383
5026,SELENOO,0.22859542
7651,PFKM,0.22835068
6103,AMPD2,0.22834466
2138,NUCB2,0.2280403
6551,CHMP7,0.22739713
5264,RNF216,0.22738145
5494,CDK16,0.22731698
3809,DPM2,0.22729354
6173,CERS4,0.22724207
2773,DGUOK,0.2270913
3061,SET,0.22704066
6499,THUMPD1,0.22701462
4277,DHCR7,0.22672363
2674,EIF1AX,0.22668096
7320,PKN2,0.22665614
7182,CASP9,0.22613801
5266,P3H1,0.22604829
8318,ZNF687-AS1,0.22593234
4365,TRAF3,0.22578618
2546,NDUFB10,0.22576478
7702,DDX51,0.22572687
6060,ASB9,0.2257206
3470,TOM1L1,0.22552451
7548,MTMR14,0.22550115
2503,EIF3K,0.22546831
3709,MED28,0.22541307
6125,NECTIN2,0.22530244
6035,ADO,0.22527571
8135,AASDH,0.22511801
8032,MALL,0.2250443
7773,SPRTN,0.22496296
5751,NR4A1,0.22479287
4534,MCF2L,0.22464527
1114,CIRBP,0.22440146
5442,DICER1,0.22439408
1873,BEX2,0.22425562
4727,GNA13,0.22418047
10377,GALT,0.22394657
5823,CEBPZ,0.2238892
9812,C1orf198,0.22384307
5165,FASTKD1,0.22377
5901,MFSD9,0.22376318
7176,MCPH1,0.22335878
6702,PDE3B,0.22321418
4433,CLPP,0.22320744
1843,PFDN5,0.22311348
4672,OSBP,0.22307274
2875,SDF4,0.22303253
5069,ZNF268,0.2228927
3220,DAP,0.22277221
4123,C1orf210,0.22276184
8798,SHISA6,0.22275963
4224,ASPSCR1,0.22274446
5376,EVI5,0.22254002
3542,CBX3,0.22246113
7784,CHST8,0.22225928
2834,DGKZ,0.22208713
4626,NPRL3,0.22201034
7533,GATB,0.22124955
4145,RAB3IP,0.22123711
3749,RNF11,0.2212037
3769,RCAN2,0.22118819
4830,NCOR1,0.22110273
4330,ZFAND1,0.22092055
5573,SEC22C,0.22086482
6559,STRADB,0.22084728
6506,CERT1,0.22079119
4892,ZNF511,0.22041585
7530,DBR1,0.22040531
3359,PNRC1,0.22023617
3231,CHID1,0.2201657
3862,MRPL23,0.22016123
4927,MED21,0.22010064
3985,ACAP2,0.22009738
4719,CD276,0.22009589
2233,DYNLRB1,0.21971639
7295,PAN2,0.21962248
3864,CLNS1A,0.2195187
6895,SNHG1,0.21946491
4303,LYPLA1,0.21941985
6980,FCHSD1,0.21919784
4344,CBFB,0.21916711
5574,LPP,0.21909721
8373,LINC01933,0.21903864
4730,HECTD1,0.21888444
4789,WDR48,0.21888351
4739,PRNP,0.21884163
6396,CPPED1,0.21876928
5363,NUDCD3,0.21872815
4197,MRPL55,0.21863449
7672,C10orf95,0.21844514
7507,DNAAF5,0.21841034
7319,SMPD2,0.21830176
7640,IWS1,0.21821366
6866,TERF1,0.21816145
7159,TMEM41B,0.21806782
7464,AXIN2,0.21773393
3475,CGRRF1,0.21768682
1144,RPL27,0.21744807
6005,BMS1,0.21735987
8759,GABPB1,0.21733513
6282,ZNF333,0.21731645
7323,MBNL3,0.21715258
8513,BBS2,0.21706665
3165,TNKS2,0.21696234
4205,FAM120AOS,0.21687761
6532,NFKBIL1,0.21686067
6122,XKR7,0.21668148
3673,PDZD4,0.21661039
4601,ZDHHC3,0.21639866
7098,ALKBH4,0.216321
2355,TMEM167A,0.21574277
4630,TTC19,0.21568507
7322,TNFRSF14,0.21552141
4301,NAA35,0.21535999
4093,EPC1,0.21528625
1955,COX14,0.21525663
8674,PPP4R4,0.21512735
2670,PHF14,0.21502775
3499,CERS6,0.21501873
6778,MOB1B,0.21492505
8208,SLC5A6,0.21482779
6815,SNX8,0.21454045
6967,C12orf29,0.21453246
15114,HEMK1,0.21452945
5106,PIP4P1,0.21446684
7299,TMEM41A,0.2142673
6977,STBD1,0.21413054
3109,PKM,0.21411143
5666,SMARCA1,0.2139969
8773,NUDCD1,0.21397601
2930,GOLPH3,0.21397299
4547,TMEM236,0.21393658
4766,PTEN,0.21389256
14371,LAMTOR5-AS1,0.21367608
3959,JKAMP,0.21359329
1568,GABARAP,0.21356063
6831,C1orf56,0.2131536
1650,SNHG29,0.21303551
6675,ARMC9,0.21287693
5947,TNIK,0.21285468
6492,TSPOAP1,0.21251415
4493,PRDX1,0.21230324
5503,SCAF8,0.2121448
6341,ERCC6L2,0.21208638
8372,C9orf64,0.21192504
6461,HCFC1R1,0.21187136
4759,ASNSD1,0.21167645
4602,C4orf19,0.21157454
3298,NDUFV3,0.21124403
4257,ACYP1,0.21105395
15913,AGPS,0.21071564
2324,CHCHD10,0.21061976
5382,FDX2,0.21058597
6227,OSBPL10,0.21055603
4223,HMGCLL1,0.21033037
6817,CTSF,0.21028246
5361,AFG3L2,0.21018073
6323,ZNF682,0.21015456
6209,RNF135,0.21004419
4715,MAX,0.20994909
2987,THAP4,0.20988294
7522,TRIP4,0.20981568
6401,VIRMA,0.20962632
1146,RPS8,0.20962325
4608,TMEM251,0.20949817
6486,PRMT3,0.20942667
3735,SMIM7,0.20940912
2427,SCD,0.20934795
6711,CCDC24,0.20928216
4282,STX17,0.2092532
5238,PYGO2,0.2091037
7051,ATP11B,0.20904452
6739,SPTY2D1,0.20873226
3974,SCRN1,0.20871201
9466,TSHR,0.20861983
4620,RNF8,0.20840839
6615,TPST1,0.20822649
6474,IDH3B,0.2080087
5077,MYO5B,0.20765103
2695,NDUFA5,0.20745699
4713,TDG,0.20742926
4988,SNW1,0.20740795
4805,CEP120,0.20723352
6371,DENND2C,0.20719458
5253,LINC01315,0.20702559
6443,SCFD1,0.20691237
4443,RRP36,0.20681053
6859,ECHDC2,0.20637092
7880,WBP1L,0.20636284
4190,TMEM30B,0.20630626
5960,DXO,0.20629004
12150,STAG3,0.20606837
4501,SNHG3,0.20597504
6879,TRAP1,0.20583515
5789,C2orf68,0.20580126
6603,IPMK,0.20574148
5411,NDUFAF2,0.20555425
5127,OGFR,0.20543614
8047,ADNP-AS1,0.20517598
6225,OGDH,0.20471206
5285,PI4KA,0.20442623
2969,UFC1,0.2043599
6051,PRDM2,0.20428361
6289,FUBP1,0.20426233
7145,GTPBP4,0.20425913
7680,NPRL2,0.20424485
4354,KIF16B,0.20422411
7278,TUT4,0.20380376
7019,ZBTB5,0.20367558
3188,MRFAP1,0.20361035
6690,CLGN,0.20352188
7528,ENTPD1-AS1,0.20346501
9314,GPR89A,0.20305154
5718,TMEM145,0.20304137
6320,STK40,0.20290968
5935,TSNAX,0.20268632
8972,AURKC,0.20261542
6676,MRPL2,0.20261475
7474,SPG11,0.20256256
3339,ATXN7,0.20249562
2953,RAD23A,0.20243007
6374,PLPP1,0.20226978
1082,COX4I1,0.20155515
4966,REV1,0.20139968
7788,STOML1,0.20118457
6142,FOSL2,0.20103866
8097,AUTS2,0.20093523
1883,ISCU,0.20068304
9186,METTL2B,0.2006594
6807,LINS1,0.20050877
4879,SNRNP48,0.20047833
6451,JMJD4,0.20032421
6027,NXF1,0.20029084
714,RPS18,0.19978642
3747,MSRB1,0.19965059
5060,ANKRA2,0.1996321
7555,APTX,0.19946171
4538,MCM3AP,0.19945441
4732,SCGB2A1,0.19936249
7664,CDKL3,0.19925536
4795,SAR1B,0.19918485
2786,LAMTOR4,0.1991284
6622,IRF6,0.19893122
5879,VAMP7,0.19884153
4333,TMEM60,0.19875464
4338,PAPOLA,0.19866587
3457,ERC1,0.19850552
4703,SMARCE1,0.1981582
7815,PLRG1,0.19808058
5042,ZNF746,0.19792268
4869,HINT3,0.19771472
4873,SLC25A26,0.19757624
3287,ZNF160,0.1972392
5273,YES1,0.19722356
5073,SLK,0.19721699
9925,CNOT11,0.19711891
6498,DEPDC5,0.19700179
6590,NUDT7,0.19699864
4917,COX19,0.19693847
10419,C3orf33,0.19692346
4771,CDC5L,0.19689025
6243,CDK7,0.1967616
3071,MAGEE1,0.1967484
9041,NUAK2,0.19664331
5399,FLOT2,0.19624932
7931,WDR11,0.19611649
3810,RTRAF,0.1960129
7253,SCN8A,0.19561332
7268,HCG25,0.1955594
4321,GCC2,0.19553487
3938,AMACR,0.1954235
4405,LRRTM3,0.19540456
4092,IGBP1,0.19531527
7741,ANKLE2,0.19507818
4125,FGD4,0.19500451
4397,TCEAL2,0.19477001
7624,VAV2,0.19476779
4170,SCARB2,0.19471137
3305,ERLEC1,0.19440176
5893,TCTN1,0.19422203
3891,HSPB11,0.19407044
4976,TMEM134,0.19406676
6938,CORT,0.19397753
6561,ZNF8,0.19397499
2751,ZNF706,0.19390965
14366,TRPM7,0.19390069
3619,LSM1,0.19378461
6215,SNUPN,0.19375736
6732,CHROMR,0.193282
7378,TMEM163,0.19299896
4529,ZNF205,0.19265632
2344,PPP1R1A,0.19251922
6214,THG1L,0.19236197
6951,TIGAR,0.19231445
6283,TOM1L2,0.19231094
4801,LARP1,0.19223683
3444,CDV3,0.1922208
4180,ELL2,0.1921627
6652,SDHAF4,0.19215654
3946,ETF1,0.19200453
7561,SPG7,0.19187093
1227,RPS15,0.19186607
5763,TRIM24,0.19179778
7326,SLC45A1,0.19144344
1904,CST3,0.19110101
6659,NBN,0.19072293
4949,POLR2B,0.1905028
3473,DDB1,0.19038929
4584,DBNDD1,0.19035047
5226,RPS6KA1,0.19034351
7274,ARIH2OS,0.1902816
4947,PSD3,0.1901953
5624,ITGB1BP1,0.19003868
3715,TMEM243,0.18995331
5307,ADIPOR2,0.18979044
7923,PKP4,0.18970819
5597,TRIP11,0.18946207
6987,KCNMB2,0.18944398
4044,RNF111,0.18928441
6727,CCM2,0.18873246
5694,HMGN4,0.18845971
7959,CIB2,0.18815431
6056,STXBP5L,0.18813445
8362,DUXAP8,0.18803012
8360,DUXAP8-1,0.18803012
6376,ZNF774,0.18781322
6746,USP34,0.1877749
8136,ZNF394,0.18738444
5538,P2RX4,0.18733664
6850,PIDD1,0.18711293
5757,EIF4G3,0.18688206
6801,INO80D,0.1868109
5662,SLC27A5,0.18669866
4787,ERMP1,0.18659678
15120,SPATA6L,0.18651004
2725,PRDX5,0.1863072
6055,LPGAT1,0.18599762
5712,HEIH,0.18598065
5577,ARHGAP1,0.1859237
6855,TAF5L,0.18567896
6010,TMEM170A,0.18541662
5932,DIDO1,0.1852577
3924,VPS37B,0.18521896
3420,ATP5PO,0.18520206
3883,KIAA0319,0.18515219
7539,GLS2,0.185049
5946,MOAP1,0.18475044
5788,CCDC106,0.18454216
5691,TRAF6,0.18403867
4157,TXNDC11,0.18396077
4843,CYB5B,0.18370427
3581,MLF2,0.18356895
7407,FOXRED1,0.18350689
5173,MAPK8IP1,0.1834844
4967,MYH9,0.1834482
5260,FBXO17,0.18322556
7395,SHPRH,0.18319173
5006,SRSF3,0.1828791
6767,IDH3G,0.1826325
7800,DCLRE1A,0.1826217
3995,CRMP1,0.18262109
5820,MFSD14B,0.18223464
6897,DDX50,0.18222274
5183,UVRAG,0.18217498
8601,ZNF407,0.1821334
5862,C1orf116,0.18203476
6644,FLRT3,0.18193875
6274,SPTBN2,0.18183316
8493,TMEM121B,0.18181714
7367,GSTT2B,0.18171552
9492,WDR74,0.18137746
6613,CASC3,0.18122794
11066,HMGCS1,0.1811958
5353,HSPB1,0.18091561
5044,UPK3BL1,0.18037106
4054,HNRNPK,0.18030879
7453,TFRC,0.17989692
3485,SUMO1,0.17979062
6637,UBA1,0.17973201
4502,SNAP47,0.17963916
8488,MACC1,0.1795826
6579,ORMDL3,0.17957152
7109,FAM53B,0.1793471
6480,SHLD2,0.1792876
8364,SRY,0.1789952
5428,PLEC,0.17885274
3384,SMG7,0.17877075
3708,BRCC3,0.17873698
3546,THOC7,0.17871048
3867,COX20,0.17865503
7196,RNFT1,0.17859818
4392,AZIN1,0.17853405
4272,GDI1,0.17830206
10902,PODN,0.1782198
5923,NR0B1,0.17809795
5539,RECQL,0.17802976
8337,CDH18,0.17801426
5843,KCNK12,0.17794035
5799,SEC11C,0.1778219
7475,CCNT2,0.1776288
4609,TIAL1,0.17760512
4003,EMC6,0.1774962
5460,LRBA,0.17738123
6848,NANP,0.17734452
1324,UQCRB,0.17722577
4464,CDR2,0.17700736
5507,PPT1,0.1768208
6019,KLHL23,0.17681335
12118,ZNF18,0.17665084
5369,RFNG,0.17653735
8018,PDCD4-AS1,0.17640024
4952,PFDN1,0.17638344
3000,AKTIP,0.17629331
4907,SGTA,0.1761383
5380,RER1,0.17613432
2268,ATP5MG,0.17591907
5532,PIP4P2,0.17584279
4810,SLTM,0.17582478
5844,SERTAD4,0.17573275
5551,INIP,0.17535244
7509,GAK,0.17533234
6139,TMEM131,0.17530467
4349,TMEM167B,0.1752081
7338,ZNF564,0.17478837
5468,FBXW5,0.17475481
7881,BLOC1S3,0.17475016
5734,PSMB3,0.17473269
4670,TM2D2,0.1747198
8291,REST,0.17468363
7259,ZNF747,0.17451595
10268,DLL1,0.1744397
6516,UBE2H,0.17427999
